,tsDate,spp,sex,X,tsHr,HrTimeHr,HrTempF,HrDewPtF,HrHumid,HrSeaLvlPrs,HrVisMPH,HrWindSpd,HrGustSpd,HrPrecip,HrWindDirCirc,HrWeek,HrBirds,HrDets,HrChkAgeMean,HrSigMean,DailyDate,TempF,DewPtF,Humid,SeaLvlPrs,VisM,WindSpd,GustSpd,Precip,WindDirCirc,Birds,Dets,ChkAgeMean,SigMean,Dawn,Dusk,Sunrise,Sunset
3,6/20/16,COTE,M,3,6/20/16 1:00,6/20/16 1:00,61,57.9,90,30.29,10,6.9,,0,200,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
8,6/20/16,COTE,M,8,6/20/16 2:00,6/20/16 2:00,61,57.9,90,30.28,10,6.9,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
13,6/20/16,COTE,M,13,6/20/16 4:00,6/20/16 4:00,61,59,93,30.25,10,8.1,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
18,6/20/16,COTE,M,18,6/20/16 5:00,6/20/16 5:00,61,59,93,30.26,10,8.1,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
23,6/20/16,COTE,M,23,6/20/16 6:00,6/20/16 6:00,62.1,59,90,30.26,10,9.2,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
28,6/20/16,COTE,M,28,6/20/16 7:00,6/20/16 7:00,63,59,87,30.25,10,10.4,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
33,6/20/16,COTE,M,33,6/20/16 8:00,6/20/16 8:00,64.9,59,81,30.26,10,13.8,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
38,6/20/16,COTE,M,38,6/20/16 9:00,6/20/16 9:00,66,59,78,30.25,10,11.5,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
43,6/20/16,COTE,M,43,6/20/16 10:00,6/20/16 10:00,66.9,59,76,30.23,10,12.7,,0,200,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
48,6/20/16,COTE,M,48,6/20/16 11:00,6/20/16 11:00,66.9,59,76,30.22,10,13.8,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
53,6/20/16,COTE,M,53,6/20/16 12:00,6/20/16 12:00,68,59,73,30.21,10,13.8,,0,200,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
58,6/20/16,COTE,M,58,6/20/16 13:00,6/20/16 13:00,68,59,73,30.17,10,13.8,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
63,6/20/16,COTE,M,63,6/20/16 14:00,6/20/16 14:00,69.1,60.1,73,30.15,10,12.7,,0,180,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
68,6/20/16,COTE,M,68,6/20/16 15:00,6/20/16 15:00,69.1,59,70,30.13,10,13.8,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
73,6/20/16,COTE,M,73,6/20/16 16:00,6/20/16 16:00,69.1,60.1,73,30.09,10,15,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
78,6/20/16,COTE,M,78,6/20/16 17:00,6/20/16 17:00,69.1,60.1,73,30.07,10,15,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
83,6/20/16,COTE,M,83,6/20/16 18:00,6/20/16 18:00,68,61,78,30.05,10,12.7,,0,220,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
88,6/20/16,COTE,M,88,6/20/16 19:00,6/20/16 19:00,66.9,61,81,30.02,10,13.8,,0,210,25,1,33,2,77.72727273,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
93,6/20/16,COTE,M,93,6/20/16 20:00,6/20/16 20:00,64,60.1,87,30,10,12.7,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
98,6/20/16,COTE,M,98,6/20/16 21:00,6/20/16 21:00,64,59,84,29.98,10,12.7,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
103,6/20/16,COTE,M,103,6/20/16 22:00,6/20/16 22:00,64.9,59,81,29.97,10,11.5,,0,210,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
108,6/20/16,COTE,M,108,6/20/16 23:00,6/20/16 23:00,64,61,90,29.94,10,15,,0,190,25,0,0,,,6/20/16,65.30434783,59.44347826,81.73913043,30.14086957,10,12.07391304,,0,199.1554514,1,33,2,77.72727273,6/20/16 3:56,6/20/16 21:39,6/20/16 5:13,6/20/16 20:22
113,6/21/16,COTE,M,113,6/21/16 0:00,6/21/16 0:00,64,61,90,29.91,10,13.8,,0,200,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
118,6/21/16,COTE,M,118,6/21/16 1:00,6/21/16 1:00,64,61,90,29.87,10,12.7,,0,200,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
123,6/21/16,COTE,M,123,6/21/16 2:00,6/21/16 2:00,64.9,61,87,29.86,10,11.5,,0,220,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
128,6/21/16,COTE,M,128,6/21/16 3:00,6/21/16 3:00,64.9,61,87,29.83,10,13.8,,0,210,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
133,6/21/16,COTE,M,133,6/21/16 4:00,6/21/16 4:00,64,61,90,29.8,10,13.8,,0,210,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
138,6/21/16,COTE,M,138,6/21/16 5:00,6/21/16 5:00,66,60.1,81,29.76,10,,,0,0,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
143,6/21/16,COTE,M,143,6/21/16 6:00,6/21/16 6:00,,,,,8,,,0,0,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
148,6/21/16,COTE,M,148,6/21/16 7:00,6/21/16 7:00,64.65,64.2,98.5,29.82,6.5,,,0,0,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
153,6/21/16,COTE,M,153,6/21/16 8:00,6/21/16 8:00,64.2,63.7,98,29.835,5.5,2.3,,0,80,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
158,6/21/16,COTE,M,158,6/21/16 9:00,6/21/16 9:00,64.9,64,97,29.84,6,17.3,20.7,0,190,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
163,6/21/16,COTE,M,163,6/21/16 10:00,6/21/16 10:00,66.9,64,90,29.79,10,17.3,,0,170,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
168,6/21/16,COTE,M,168,6/21/16 11:00,6/21/16 11:00,68,64.9,90,29.84,8,18.4,,0,200,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
173,6/21/16,COTE,M,173,6/21/16 12:00,6/21/16 12:00,70,64,81,29.85,10,19.6,28.8,0.01,230,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
178,6/21/16,COTE,M,178,6/21/16 13:00,6/21/16 13:00,73.9,64.9,73,29.82,10,17.3,23,0,250,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
183,6/21/16,COTE,M,183,6/21/16 14:00,6/21/16 14:00,75,64.9,71,29.81,10,12.7,,0,250,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
188,6/21/16,COTE,M,188,6/21/16 15:00,6/21/16 15:00,79,64,60,29.79,10,13.8,,0,270,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
193,6/21/16,COTE,M,193,6/21/16 16:00,6/21/16 16:00,80.1,60.1,50,29.78,10,16.1,,0,240,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
198,6/21/16,COTE,M,198,6/21/16 17:00,6/21/16 17:00,75,60.1,60,29.78,10,18.4,24.2,0,230,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
203,6/21/16,COTE,M,203,6/21/16 18:00,6/21/16 18:00,73,57.9,59,29.75,10,13.8,,0,240,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
208,6/21/16,COTE,M,208,6/21/16 19:00,6/21/16 19:00,71.1,60.1,68,29.75,10,13.8,,0,220,25,1,8,3,60.25,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
213,6/21/16,COTE,M,213,6/21/16 20:00,6/21/16 20:00,68,62.1,81,29.78,10,13.8,,0,210,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
218,6/21/16,COTE,M,218,6/21/16 21:00,6/21/16 21:00,66,64,93,29.79,10,12.7,,0,220,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
223,6/21/16,COTE,M,223,6/21/16 22:00,6/21/16 22:00,66.55,62.8,87.5,29.81,10,11.55,,0,245,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
228,6/21/16,COTE,M,228,6/21/16 23:00,6/21/16 23:00,66,63,90,,10,5.8,,0,250,25,0,0,,,6/21/16,68.36538462,62.48076923,82.69230769,29.80916667,9.142857143,12.82173913,24.175,0.01,247.4522433,1,8,3,60.25,6/21/16 3:56,6/21/16 21:39,6/21/16 5:13,6/21/16 20:22
233,6/22/16,COTE,M,233,6/22/16 0:00,6/22/16 0:00,66,61,84,29.82,10,4.6,,0,280,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
238,6/22/16,COTE,M,238,6/22/16 1:00,6/22/16 1:00,68,55,63,29.83,10,3.5,,0,340,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
243,6/22/16,COTE,M,243,6/22/16 2:00,6/22/16 2:00,66,55,68,29.83,10,0,,0,0,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
248,6/22/16,COTE,M,248,6/22/16 3:00,6/22/16 3:00,64.9,54,68,29.82,10,0,,0,0,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
253,6/22/16,COTE,M,253,6/22/16 4:00,6/22/16 4:00,62.1,53.1,72,29.82,10,3.5,,0,350,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
258,6/22/16,COTE,M,258,6/22/16 5:00,6/22/16 5:00,62.1,53.1,72,29.82,10,4.6,,0,180,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
263,6/22/16,COTE,M,263,6/22/16 7:00,6/22/16 7:00,66,60.1,81,29.83,10,8.1,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
268,6/22/16,COTE,M,268,6/22/16 8:00,6/22/16 8:00,70,57.9,65,29.84,10,6.9,,0,210,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
273,6/22/16,COTE,M,273,6/22/16 9:00,6/22/16 9:00,72,57,59,29.82,10,8.1,,0,190,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
278,6/22/16,COTE,M,278,6/22/16 10:00,6/22/16 10:00,72,59,64,29.83,10,10.4,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
283,6/22/16,COTE,M,283,6/22/16 11:00,6/22/16 11:00,73,57,57,29.84,10,9.2,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
288,6/22/16,COTE,M,288,6/22/16 12:00,6/22/16 12:00,72,59,64,29.82,10,11.5,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
293,6/22/16,COTE,M,293,6/22/16 13:00,6/22/16 13:00,73.9,64,71,29.81,10,11.5,,0,220,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
298,6/22/16,COTE,M,298,6/22/16 14:00,6/22/16 14:00,71.35,64.2,78,29.815,10,13.8,,0,190,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
303,6/22/16,COTE,M,303,6/22/16 15:00,6/22/16 15:00,70,64.9,84,29.81,9,12.7,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
308,6/22/16,COTE,M,308,6/22/16 16:00,6/22/16 16:00,70,63,78,29.81,10,10.4,,0,230,25,1,7,4,98.42857143,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
313,6/22/16,COTE,M,313,6/22/16 17:00,6/22/16 17:00,69.1,62.1,78,29.84,10,9.2,16.1,0,0,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
318,6/22/16,COTE,M,318,6/22/16 18:00,6/22/16 18:00,69.1,60.1,73,29.85,10,3.5,,0,90,25,1,5,3,50.8,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
323,6/22/16,COTE,M,323,6/22/16 19:00,6/22/16 19:00,73,60.1,64,29.86,10,0,,0,0,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
328,6/22/16,COTE,M,328,6/22/16 20:00,6/22/16 20:00,69.1,62.1,78,29.88,10,3.5,,0,220,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
333,6/22/16,COTE,M,333,6/22/16 21:00,6/22/16 21:00,66,61,84,29.89,10,8.1,,0,190,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
338,6/22/16,COTE,M,338,6/22/16 22:00,6/22/16 22:00,64.9,60.1,84,29.92,10,9.2,,0,190,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
343,6/22/16,COTE,M,343,6/22/16 23:00,6/22/16 23:00,64.9,57.9,78,29.94,10,4.6,,0,200,25,0,0,,,6/22/16,68.57083333,59.24166667,72.45833333,29.84541667,9.958333333,7.1625,16.1,0,210.8013502,2,12,3.583333333,78.58333333,6/22/16 3:57,6/22/16 21:39,6/22/16 5:14,6/22/16 20:22
348,6/23/16,COTE,M,348,6/23/16 0:00,6/23/16 0:00,64.9,57.9,78,29.95,10,5.8,,0,220,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
353,6/23/16,COTE,M,353,6/23/16 1:00,6/23/16 1:00,64,57.9,80,29.96,10,5.8,,0,210,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
358,6/23/16,COTE,M,358,6/23/16 2:00,6/23/16 2:00,64,59,84,29.94,10,6.9,,0,230,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
363,6/23/16,COTE,M,363,6/23/16 3:00,6/23/16 3:00,64,59,84,29.94,10,8.1,,0,230,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
368,6/23/16,COTE,M,368,6/23/16 4:00,6/23/16 4:00,63,59,87,29.93,10,5.8,,0,230,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
373,6/23/16,COTE,M,373,6/23/16 5:00,6/23/16 5:00,63,59,87,29.93,10,4.6,,0,260,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
378,6/23/16,COTE,M,378,6/23/16 6:00,6/23/16 6:00,64,57,78,29.92,10,0,,0,0,25,1,5,4,67,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
383,6/23/16,COTE,M,383,6/23/16 7:00,6/23/16 7:00,64,60.1,87,29.92,10,0,,0,0,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
388,6/23/16,COTE,M,388,6/23/16 8:00,6/23/16 8:00,66.9,55.9,68,29.94,10,4.6,,0,60,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
393,6/23/16,COTE,M,393,6/23/16 9:00,6/23/16 9:00,70,60.1,71,29.92,10,4.6,,0,80,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
398,6/23/16,COTE,M,398,6/23/16 10:00,6/23/16 10:00,71.1,59,66,29.91,10,6.9,,0,110,25,0,0,,,6/23/16,68.2,60.59166667,77.04166667,29.9,10,7.308333333,,0,205.0306793,3,118,4.042372881,103.5508475,6/23/16 3:57,6/23/16 21:39,6/23/16 5:14,6/23/16 20:22
